User ID,Name,Age,Gender,Area of Residence,Specific Address,Destination Address,Aadhaar Number,Time of Departure,Preferred Mode of Travel,Frequency of Commute in a Week,Occupation,Fellow Commuter Age Preference,Fellow Commuter Gender Preference,Car Owner,Vehicle Details,Average Commute Distance (km),Comfort with Carpooling,Peak Demand,Emergency Contact Number,Incentive Preference,Cost Sharing Preference,index,max_ppl,final rating,Index,Max People in Carpool
U1466,Suresh Reddy,60,Female,Western Suburbs,"10 A Street, Western Suburbs","87 A Street, Central Mumbai",757389819500,9:03,rickshaw,2,Banker,46-55,Male,True,Hatchback,16.57,Somewhat Uncomfortable,False,8908686165.0,Loyalty Points,By Distance,467.0,3,3,10467.0,2
U1467,Priyanka Chaudhary,40,Female,North Mumbai,"96 D Avenue, North Mumbai","74 D Avenue, South Mumbai",812401037990,8:35,rickshaw,6,Student,56-60,Male,False,None,14.67,Very Comfortable,False,9452018168.0,Discount,Equal Split,468.0,3,3,10468.0,2
U1468,Rajesh Mehra,44,Male,South Mumbai,"76 C Lane, South Mumbai","56 D Avenue, South Mumbai",397589963053,10:14,rickshaw,6,Healthcare Worker,46-55,Male,False,None,1.45,Very Uncomfortable,False,7177300335.0,Loyalty Points,By Distance,469.0,3,5,10469.0,2
U1469,Mohan Rastogi,39,Others,Western Suburbs,"6 D Avenue, Western Suburbs","6 A Street, Navi Mumbai",496427098693,10:46,cab,7,Teacher,Any,Any,False,None,23.81,Very Uncomfortable,True,7038490742.0,Cashback,Equal Split,470.0,6,3,10470.0,2
U1470,Kavya Singh,35,Male,North Mumbai,"88 D Avenue, North Mumbai","15 D Avenue, Navi Mumbai",508971347147,15:28,taxi,2,Student,36-45,Any,False,None,19.92,Very Uncomfortable,True,7198190965.0,Loyalty Points,By Distance,471.0,4,4,10471.0,2
U1471,Abhinav Sengupta,44,Female,Western Suburbs,"98 A Street, Western Suburbs","15 D Avenue, Navi Mumbai",672971279658,20:35,cab,3,Retail,Any,Female,True,Hatchback,6.32,Somewhat Comfortable,False,9974759463.0,Loyalty Points,Equal Split,472.0,6,4,10472.0,2
U1472,Yashika Mehra,55,Male,Navi Mumbai,"7 D Avenue, Navi Mumbai","15 D Avenue, Navi Mumbai",861469827180,7:51,Personal Car,7,Teacher,Any,Male,True,Sedan,15.96,Somewhat Uncomfortable,False,8903795046.0,Loyalty Points,Equal Split,473.0,3,3,10473.0,2
U1473,Anil Sharma,53,Others,Central Mumbai,"58 D Avenue, Central Mumbai","21 C Lane, Navi Mumbai",633188210058,18:25,rickshaw,6,Healthcare Worker,18-25,Any,True,Sedan,25.35,Very Comfortable,True,8645797167.0,Cashback,By Time,474.0,3,4,10474.0,2
U1474,Rashmi Chatterjee,42,Others,Central Mumbai,"27 C Lane, Central Mumbai","97 D Avenue, Central Mumbai",366527847865,20:54,cab,4,Teacher,Any,Others,True,SUV,20.26,Very Uncomfortable,True,7513336912.0,Discount,Equal Split,475.0,6,3,10475.0,2
U1475,Swara Saran,58,Female,Navi Mumbai,"94 C Lane, Navi Mumbai","14 D Avenue, South Mumbai",382065693553,7:47,Personal Car,7,Healthcare Worker,Any,Others,False,None,6.1,Neutral,False,8750916498.0,Discount,Equal Split,476.0,3,4,10476.0,2
U1476,Siddharth Tripathi,57,Female,Navi Mumbai,"78 D Avenue, Navi Mumbai","87 D Avenue, Western Suburbs",107512384738,14:55,Personal Car,5,Banker,36-45,Male,True,Hatchback,28.2,Neutral,True,8199967462.0,Loyalty Points,By Time,477.0,3,3,10477.0,2
U1477,Tanvi Nair,57,Male,Navi Mumbai,"80 D Avenue, Navi Mumbai","7 C Lane, Navi Mumbai",499320047601,11:51,cab,4,Retail,46-55,Others,True,Sedan,27.28,Very Comfortable,False,8231115112.0,Discount,Equal Split,478.0,6,4,10478.0,2
U1478,Shivansh Kumar,32,Others,Western Suburbs,"48 A Street, Western Suburbs","15 D Avenue, Navi Mumbai",626545453742,14:57,taxi,5,Student,18-25,Others,False,None,17.31,Very Uncomfortable,False,8649812618.0,Loyalty Points,By Distance,479.0,4,3,10479.0,2
U1479,Siddharth Chaudhary,52,Others,Western Suburbs,"63 B Road, Western Suburbs","15 D Avenue, Navi Mumbai",330572180621,15:15,Personal Car,5,Retail,18-25,Any,True,Hatchback,17.63,Neutral,False,9632801653.0,Cashback,By Distance,480.0,3,5,10480.0,2
U1480,Mukesh Goel,42,Female,Central Mumbai,"48 C Lane, Central Mumbai","79 C Lane, Navi Mumbai",582647685921,19:26,Personal Car,7,Retail,46-55,Others,True,Hatchback,16.68,Neutral,False,7237530931.0,Cashback,By Distance,481.0,3,3,10481.0,2
U1481,Rashmi Patil,47,Female,Navi Mumbai,"86 D Avenue, Navi Mumbai","93 A Street, Western Suburbs",840051907707,5:58,Personal Car,7,Teacher,46-55,Others,False,None,15.88,Very Uncomfortable,False,7636662007.0,Cashback,By Distance,482.0,3,4,10482.0,2
U1482,Abhinav Malhotra,39,Others,Central Mumbai,"31 D Avenue, Central Mumbai","44 D Avenue, North Mumbai",263953614714,18:52,rickshaw,3,IT Professional,26-35,Others,True,Sedan,26.94,Very Comfortable,True,9783126030.0,Cashback,Equal Split,483.0,3,4,10483.0,2
U1483,Krishna Sharma,23,Others,South Mumbai,"94 D Avenue, South Mumbai","61 B Road, North Mumbai",481463793823,9:14,Personal Car,3,IT Professional,26-35,Female,True,Hatchback,4.31,Very Comfortable,True,8305974851.0,Cashback,By Distance,484.0,3,5,10484.0,2
U1484,Priyanka Chaudhary,36,Female,Navi Mumbai,"31 D Avenue, Navi Mumbai","57 D Avenue, Navi Mumbai",912397952796,13:08,Personal Car,4,Student,56-60,Female,False,None,9.11,Very Comfortable,False,9029058732.0,Cashback,Equal Split,485.0,3,4,10485.0,2
U1485,Abhinav Yadav,53,Male,Western Suburbs,"49 D Avenue, Western Suburbs","74 A Street, Central Mumbai",575275905424,9:37,cab,2,Banker,18-25,Female,False,None,19.37,Somewhat Comfortable,True,8448415253.0,Discount,By Time,486.0,6,5,10486.0,2
U1486,Ritu Verma,37,Others,Western Suburbs,"75 A Street, Western Suburbs","26 D Avenue, Navi Mumbai",503286593438,16:51,Personal Car,3,Retail,36-45,Male,False,None,27.76,Somewhat Uncomfortable,True,7763271010.0,Loyalty Points,Equal Split,487.0,3,5,10487.0,2
U1487,Hitesh Dixit,45,Male,Central Mumbai,"62 D Avenue, Central Mumbai","58 A Street, Navi Mumbai",105080223618,16:13,taxi,5,Other,36-45,Female,False,None,16.96,Somewhat Uncomfortable,True,8852385361.0,Loyalty Points,Equal Split,488.0,4,5,10488.0,2
U1488,Siddharth Bhattacharya,36,Male,Central Mumbai,"61 B Road, Central Mumbai","15 D Avenue, Navi Mumbai",198908071935,6:56,Personal Car,5,Retail,18-25,Others,True,Sedan,20.38,Very Uncomfortable,False,7275123917.0,Cashback,Equal Split,489.0,3,5,10489.0,2
U1489,Radhika Singh,39,Others,Western Suburbs,"34 D Avenue, Western Suburbs","15 D Avenue, Navi Mumbai",240187356116,19:06,rickshaw,7,Student,18-25,Any,False,None,29.17,Very Comfortable,False,9928621728.0,Cashback,By Distance,490.0,3,4,10490.0,2
U1490,Aryan Nair,59,Male,Central Mumbai,"96 A Street, Central Mumbai","19 A Street, South Mumbai",513495273832,16:39,cab,7,Banker,26-35,Male,True,Sedan,10.25,Somewhat Uncomfortable,False,8769027165.0,Loyalty Points,By Distance,491.0,6,5,10491.0,2
U1491,Riya Nair,42,Male,North Mumbai,"28 C Lane, North Mumbai","15 D Avenue, Navi Mumbai",137412688521,13:49,taxi,7,Banker,36-45,Female,False,None,12.17,Somewhat Uncomfortable,True,7598822100.0,Loyalty Points,By Time,492.0,4,3,10492.0,2
U1492,Ananya Thakur,46,Others,Navi Mumbai,"60 C Lane, Navi Mumbai","24 C Lane, Navi Mumbai",452455920326,20:56,rickshaw,2,Other,56-60,Female,True,Hatchback,3.6,Very Uncomfortable,False,8774962826.0,Discount,By Distance,493.0,3,3,10493.0,2
U1493,Shreya Bose,33,Others,Western Suburbs,"36 B Road, Western Suburbs","15 D Avenue, Navi Mumbai",714659214011,11:10,rickshaw,5,Other,36-45,Female,True,Sedan,20.79,Very Comfortable,False,7265784581.0,Discount,By Time,494.0,3,3,10494.0,2
U1494,Rashmi Das,49,Male,Central Mumbai,"91 D Avenue, Central Mumbai","97 D Avenue, South Mumbai",213659276615,7:59,Personal Car,7,Other,46-55,Others,False,None,18.44,Somewhat Uncomfortable,True,9453837120.0,Discount,Equal Split,495.0,3,5,10495.0,2
U1495,Rajesh Goel,20,Female,North Mumbai,"62 D Avenue, North Mumbai","46 B Road, Western Suburbs",131059453436,12:03,rickshaw,4,Other,Any,Others,False,None,20.81,Somewhat Uncomfortable,True,7272462466.0,Cashback,By Distance,496.0,3,3,10496.0,2
U1496,Riya Chatterjee,42,Female,Western Suburbs,"19 A Street, Western Suburbs","84 D Avenue, Navi Mumbai",576326437802,16:37,rickshaw,2,IT Professional,36-45,Others,True,SUV,29.47,Somewhat Uncomfortable,False,9092720944.0,Loyalty Points,By Time,497.0,3,4,10497.0,2
U1497,Ritu Khanna,60,Female,Navi Mumbai,"79 B Road, Navi Mumbai","8 A Street, North Mumbai",335652123918,6:24,Personal Car,2,Retail,Any,Others,True,SUV,23.44,Somewhat Comfortable,True,8413980865.0,Loyalty Points,Equal Split,498.0,3,5,10498.0,2
U1498,Mukesh Rao,26,Female,South Mumbai,"26 D Avenue, South Mumbai","15 D Avenue, Navi Mumbai",826208904312,10:37,rickshaw,5,Student,56-60,Any,False,None,19.24,Very Uncomfortable,True,7688005454.0,Discount,By Distance,499.0,3,4,10499.0,2
U1499,Vivaan Reddy,28,Others,North Mumbai,"86 D Avenue, North Mumbai","83 D Avenue, North Mumbai",534874941520,13:39,Personal Car,7,Retail,46-55,Female,True,Sedan,8.89,Very Uncomfortable,False,7133384638.0,Cashback,Equal Split,500.0,3,5,10500.0,2
U1500,Riya Chaudhary,22,Female,South Mumbai,"25 A Street, South Mumbai","1 D Avenue, South Mumbai",709731367016,18:39,taxi,6,Teacher,46-55,Male,True,Hatchback,23.67,Neutral,False,9991694099.0,Loyalty Points,By Distance,501.0,4,3,10501.0,2
U1501,Krishna Iyer,38,Others,South Mumbai,"3 D Avenue, South Mumbai","58 C Lane, Western Suburbs",377668443542,11:32,taxi,3,IT Professional,36-45,Others,True,SUV,14.33,Neutral,False,8083062773.0,Discount,Equal Split,502.0,4,3,10502.0,2
U1502,Vivaan Verma,52,Male,North Mumbai,"56 A Street, North Mumbai","15 D Avenue, Navi Mumbai",458839294639,11:18,rickshaw,7,IT Professional,56-60,Male,False,None,8.19,Somewhat Comfortable,True,8849399402.0,Discount,By Distance,503.0,3,3,10503.0,2
U1503,Arjun Saran,37,Male,North Mumbai,"94 C Lane, North Mumbai","15 D Avenue, Navi Mumbai",946319357749,17:25,taxi,6,IT Professional,Any,Any,False,None,5.51,Neutral,False,7598275753.0,Loyalty Points,By Distance,504.0,4,3,10504.0,2
U1504,Ishaan Das,56,Female,Western Suburbs,"88 B Road, Western Suburbs","26 D Avenue, South Mumbai",398184064845,16:40,cab,1,Teacher,36-45,Others,True,Sedan,25.72,Somewhat Uncomfortable,True,9879739166.0,Cashback,By Time,505.0,6,4,10505.0,2
U1505,Aryan Desai,55,Male,North Mumbai,"48 D Avenue, North Mumbai","58 D Avenue, Navi Mumbai",170455200734,17:15,Personal Car,5,Retail,46-55,Male,True,Hatchback,23.05,Neutral,False,7544866499.0,Cashback,By Time,506.0,3,4,10506.0,2
U1506,Mohan Iyer,31,Male,Central Mumbai,"86 B Road, Central Mumbai","80 A Street, North Mumbai",992320631425,16:24,taxi,6,Banker,46-55,Male,True,SUV,13.36,Very Uncomfortable,True,8422224167.0,Loyalty Points,Equal Split,507.0,4,3,10507.0,2
U1507,Riya Bhattacharya,59,Others,Central Mumbai,"4 A Street, Central Mumbai","15 D Avenue, Navi Mumbai",778073708297,17:24,rickshaw,5,Banker,46-55,Female,True,Sedan,2.3,Somewhat Comfortable,True,8322756564.0,Loyalty Points,Equal Split,508.0,3,3,10508.0,2
U1508,Aanya Verma,40,Female,Central Mumbai,"26 D Avenue, Central Mumbai","44 A Street, North Mumbai",144111609920,20:29,rickshaw,7,Healthcare Worker,46-55,Female,True,SUV,18.67,Neutral,False,7815568546.0,Discount,By Distance,509.0,3,3,10509.0,2
U1509,Sunil Jain,37,Female,South Mumbai,"83 A Street, South Mumbai","15 D Avenue, Navi Mumbai",967530220068,7:01,rickshaw,7,Other,56-60,Female,True,Hatchback,5.77,Neutral,True,8586957614.0,Loyalty Points,By Time,510.0,3,3,10510.0,2
U1510,Dhruv Thakur,20,Male,Central Mumbai,"94 B Road, Central Mumbai","84 D Avenue, Central Mumbai",723018564348,17:06,Personal Car,3,Retail,46-55,Others,True,Hatchback,20.01,Very Comfortable,True,7855360480.0,Cashback,Equal Split,511.0,3,5,10511.0,2
U1511,Karan Jain,55,Others,Central Mumbai,"8 C Lane, Central Mumbai","71 A Street, Central Mumbai",604346452458,12:51,cab,7,IT Professional,Any,Any,False,None,29.82,Somewhat Comfortable,True,9116377615.0,Discount,By Time,512.0,6,3,10512.0,2
U1512,Arjun Khanna,55,Male,Central Mumbai,"7 D Avenue, Central Mumbai","36 C Lane, Western Suburbs",479322428017,6:50,Personal Car,7,Healthcare Worker,18-25,Others,True,Sedan,6.09,Very Comfortable,False,8317319370.0,Cashback,By Distance,513.0,3,2,10513.0,2
U1513,Siddharth Goel,36,Male,Navi Mumbai,"62 B Road, Navi Mumbai","23 C Lane, Western Suburbs",965110857858,17:59,Personal Car,3,Student,Any,Female,False,None,19.3,Very Comfortable,False,8134796053.0,Cashback,Equal Split,514.0,3,4,10514.0,2
U1514,Vivaan Das,29,Female,Western Suburbs,"50 D Avenue, Western Suburbs","34 A Street, South Mumbai",312916075910,7:46,rickshaw,6,Retail,46-55,Others,True,Hatchback,28.71,Somewhat Uncomfortable,True,7067879315.0,Cashback,By Time,515.0,3,5,10515.0,2
U1515,Riya Tripathi,49,Male,North Mumbai,"99 D Avenue, North Mumbai","87 B Road, Navi Mumbai",504952558341,11:09,rickshaw,6,Banker,36-45,Others,True,SUV,15.78,Somewhat Comfortable,False,7563127922.0,Discount,By Time,516.0,3,4,10516.0,2
U1516,Karan Verma,60,Others,Central Mumbai,"21 B Road, Central Mumbai","15 D Avenue, Navi Mumbai",301070823151,18:54,cab,1,Teacher,46-55,Male,True,Sedan,23.84,Very Uncomfortable,False,8186648707.0,Discount,By Time,517.0,6,4,10517.0,2
U1517,Prisha Saran,37,Others,Western Suburbs,"31 D Avenue, Western Suburbs","84 D Avenue, North Mumbai",484732447583,16:23,rickshaw,6,IT Professional,56-60,Others,True,SUV,3.79,Very Uncomfortable,False,7923133241.0,Cashback,Equal Split,518.0,3,5,10518.0,2
U1518,Nikhil Agarwal,56,Male,North Mumbai,"13 A Street, North Mumbai","72 D Avenue, Western Suburbs",983872655765,20:07,cab,2,Other,Any,Female,True,Sedan,3.5,Very Comfortable,False,8570512740.0,Loyalty Points,By Distance,519.0,6,3,10519.0,2
U1519,Shivansh Saran,52,Female,Navi Mumbai,"6 A Street, Navi Mumbai","75 B Road, North Mumbai",992347519989,16:46,Personal Car,3,Banker,18-25,Any,False,None,18.96,Very Comfortable,False,7605007924.0,Loyalty Points,By Time,520.0,3,3,10520.0,2
U1520,Vivaan Bhattacharya,38,Others,Navi Mumbai,"92 A Street, Navi Mumbai","15 D Avenue, Navi Mumbai",711909152081,14:01,cab,5,Student,26-35,Any,False,None,13.35,Very Comfortable,False,9201753209.0,Loyalty Points,By Time,521.0,6,4,10521.0,2
U1521,Kiran Patil,30,Others,South Mumbai,"48 A Street, South Mumbai","67 B Road, Western Suburbs",860273360857,9:54,Personal Car,3,Healthcare Worker,36-45,Female,True,Sedan,17.39,Very Uncomfortable,True,9128663061.0,Cashback,By Distance,522.0,3,4,10522.0,2
U1522,Hitesh Thakur,26,Female,Central Mumbai,"4 A Street, Central Mumbai","15 D Avenue, Navi Mumbai",688414676943,12:46,rickshaw,4,Retail,26-35,Female,False,None,24.43,Somewhat Comfortable,True,9109822769.0,Cashback,Equal Split,523.0,3,4,10523.0,2
U1523,Hitesh Chatterjee,50,Others,Central Mumbai,"64 C Lane, Central Mumbai","15 D Avenue, Navi Mumbai",131226673467,6:27,taxi,2,IT Professional,18-25,Others,False,None,10.64,Very Comfortable,False,7527170198.0,Loyalty Points,By Distance,524.0,4,2,10524.0,2
U1524,Hitesh Chatterjee,48,Others,Western Suburbs,"70 C Lane, Western Suburbs","19 A Street, South Mumbai",486346802817,15:26,Personal Car,4,Student,26-35,Any,False,None,18.8,Neutral,True,9045860965.0,Loyalty Points,By Time,525.0,3,3,10525.0,2
U1525,Rashmi Rao,33,Male,Western Suburbs,"94 C Lane, Western Suburbs","75 D Avenue, Central Mumbai",333579585413,7:52,Personal Car,6,Teacher,18-25,Others,True,Sedan,15.95,Somewhat Uncomfortable,True,9415669131.0,Discount,By Time,526.0,3,3,10526.0,2
U1526,Mohan Tripathi,25,Others,Navi Mumbai,"53 B Road, Navi Mumbai","61 A Street, Western Suburbs",810327986245,5:16,taxi,3,Other,Any,Female,False,None,17.38,Very Comfortable,False,8663923996.0,Discount,By Distance,527.0,4,3,10527.0,2
U1527,Mukesh Sengupta,47,Others,Navi Mumbai,"97 A Street, Navi Mumbai","63 C Lane, Western Suburbs",542065948284,15:05,rickshaw,6,Teacher,36-45,Female,False,None,6.9,Somewhat Comfortable,False,9407933391.0,Loyalty Points,Equal Split,528.0,3,2,10528.0,2
U1528,Radhika Bhattacharya,20,Female,North Mumbai,"82 B Road, North Mumbai","28 D Avenue, Navi Mumbai",275454469238,6:18,cab,4,IT Professional,26-35,Any,False,None,19.23,Neutral,False,7783900389.0,Loyalty Points,By Time,529.0,6,3,10529.0,2
U1529,Kavya Iyer,26,Female,Central Mumbai,"17 A Street, Central Mumbai","99 A Street, North Mumbai",370884955656,7:30,rickshaw,2,Other,26-35,Male,False,None,11.54,Very Uncomfortable,True,7002270622.0,Loyalty Points,By Distance,530.0,3,5,10530.0,2
U1530,Rahul Bose,35,Male,Navi Mumbai,"63 A Street, Navi Mumbai","15 D Avenue, Navi Mumbai",366790337919,10:57,rickshaw,3,IT Professional,46-55,Female,False,None,26.34,Somewhat Comfortable,True,9268270832.0,Discount,By Time,531.0,3,3,10531.0,2
U1531,Aanya Patil,41,Male,Western Suburbs,"8 D Avenue, Western Suburbs","20 B Road, Western Suburbs",138186134577,18:16,Personal Car,7,Other,Any,Male,True,Sedan,7.09,Very Comfortable,True,7727252189.0,Discount,Equal Split,532.0,3,3,10532.0,2
U1532,Kavya Patil,47,Others,Central Mumbai,"26 B Road, Central Mumbai","62 A Street, South Mumbai",368343479505,10:53,cab,7,Retail,46-55,Male,True,SUV,8.44,Neutral,False,9440038735.0,Loyalty Points,By Distance,533.0,6,3,10533.0,2
U1533,Hitesh Goel,58,Female,Navi Mumbai,"65 D Avenue, Navi Mumbai","15 D Avenue, Navi Mumbai",248028338003,8:43,rickshaw,4,Student,26-35,Others,False,None,3.39,Very Uncomfortable,False,8542087881.0,Discount,Equal Split,534.0,3,4,10534.0,2
U1534,Pooja Saran,22,Others,South Mumbai,"69 A Street, South Mumbai","51 B Road, Navi Mumbai",268619760755,7:37,cab,5,Other,56-60,Any,True,Hatchback,17.44,Somewhat Uncomfortable,True,7033345692.0,Loyalty Points,By Time,535.0,6,3,10535.0,2
U1535,Anil Thakur,38,Others,Navi Mumbai,"93 B Road, Navi Mumbai","15 D Avenue, Navi Mumbai",768938214461,8:03,Personal Car,6,Other,46-55,Any,False,None,29.17,Somewhat Comfortable,False,7952199224.0,Loyalty Points,By Distance,536.0,3,4,10536.0,2
U1536,Prisha Jain,56,Male,Central Mumbai,"73 C Lane, Central Mumbai","15 D Avenue, Navi Mumbai",308950014309,17:21,Personal Car,2,Other,36-45,Any,True,Sedan,9.97,Very Uncomfortable,False,7990354474.0,Cashback,Equal Split,537.0,3,4,10537.0,2
U1537,Gaurav Sharma,50,Others,North Mumbai,"88 D Avenue, North Mumbai","15 D Avenue, Navi Mumbai",846508444556,14:27,taxi,6,Banker,56-60,Male,False,None,8.69,Very Uncomfortable,False,9258672725.0,Cashback,Equal Split,538.0,4,3,10538.0,2
U1538,Siddharth Das,31,Male,Navi Mumbai,"21 B Road, Navi Mumbai","15 D Avenue, Navi Mumbai",243226917595,13:06,Personal Car,3,Retail,46-55,Female,True,Hatchback,22.23,Neutral,True,8428302213.0,Cashback,Equal Split,539.0,3,4,10539.0,2
U1539,Priyanka Agarwal,35,Female,Navi Mumbai,"21 B Road, Navi Mumbai","57 A Street, South Mumbai",414725456979,20:28,cab,5,IT Professional,46-55,Any,False,None,3.71,Somewhat Comfortable,False,7307559263.0,Loyalty Points,By Time,540.0,6,5,10540.0,2
U1540,Rohan Sengupta,31,Male,Western Suburbs,"63 A Street, Western Suburbs","64 B Road, Western Suburbs",372282210569,6:40,taxi,6,IT Professional,26-35,Male,False,None,16.23,Somewhat Comfortable,False,8590141332.0,Discount,By Time,541.0,4,3,10541.0,2
U1541,Krishna Rao,48,Male,Central Mumbai,"47 B Road, Central Mumbai","30 B Road, Central Mumbai",833311599811,12:54,rickshaw,4,IT Professional,18-25,Others,False,None,9.49,Somewhat Comfortable,True,8216364664.0,Cashback,By Time,542.0,3,5,10542.0,2
U1542,Nikhil Sharma,27,Male,Western Suburbs,"12 D Avenue, Western Suburbs","15 D Avenue, Navi Mumbai",549913132099,7:28,rickshaw,7,Retail,46-55,Any,False,None,7.89,Neutral,False,7655168077.0,Loyalty Points,By Time,543.0,3,3,10543.0,2
U1543,Rajesh Rao,35,Female,North Mumbai,"92 C Lane, North Mumbai","73 A Street, Western Suburbs",358671506904,16:53,cab,7,Retail,36-45,Others,True,Hatchback,11.51,Somewhat Uncomfortable,False,7454852290.0,Loyalty Points,Equal Split,544.0,6,4,10544.0,2
U1544,Rohan Nair,56,Female,Central Mumbai,"64 A Street, Central Mumbai","15 D Avenue, Navi Mumbai",928008951478,17:20,taxi,2,Other,26-35,Others,False,None,16.31,Very Comfortable,True,8316853168.0,Cashback,By Distance,545.0,4,3,10545.0,2
U1545,Ishaan Rastogi,49,Female,Western Suburbs,"34 A Street, Western Suburbs","53 C Lane, South Mumbai",135174771627,20:47,cab,3,Other,46-55,Others,False,None,28.91,Very Comfortable,True,7397349724.0,Cashback,Equal Split,546.0,6,3,10546.0,2
U1546,Tanvi Bhattacharya,44,Female,Western Suburbs,"37 C Lane, Western Suburbs","5 A Street, Central Mumbai",829080984904,18:29,taxi,5,IT Professional,46-55,Any,True,Sedan,2.9,Neutral,True,8986417899.0,Loyalty Points,Equal Split,547.0,4,5,10547.0,2
U1547,Pranav Tripathi,56,Female,South Mumbai,"43 C Lane, South Mumbai","15 D Avenue, Navi Mumbai",744274329521,7:41,rickshaw,7,Other,56-60,Male,True,SUV,20.33,Very Uncomfortable,True,7308826682.0,Cashback,Equal Split,548.0,3,4,10548.0,2
U1548,Karan Verma,58,Male,Western Suburbs,"33 A Street, Western Suburbs","15 D Avenue, Navi Mumbai",990734949259,6:26,taxi,2,Retail,18-25,Others,False,None,19.02,Somewhat Comfortable,False,9109718624.0,Cashback,By Time,549.0,4,3,10549.0,2
U1549,Hitesh Malhotra,37,Male,Central Mumbai,"18 D Avenue, Central Mumbai","15 D Avenue, Navi Mumbai",584702943096,17:14,cab,1,Other,26-35,Female,False,None,11.26,Very Uncomfortable,True,7449452358.0,Loyalty Points,By Distance,550.0,6,5,10550.0,2
U1550,Rohan Goel,55,Others,Western Suburbs,"21 C Lane, Western Suburbs","15 D Avenue, Navi Mumbai",535687233411,14:20,taxi,6,IT Professional,46-55,Others,True,Sedan,2.63,Somewhat Uncomfortable,False,9176540615.0,Loyalty Points,Equal Split,551.0,4,5,10551.0,2
U1551,Karan Malhotra,18,Female,Central Mumbai,"54 A Street, Central Mumbai","15 D Avenue, Navi Mumbai",807326564110,6:01,rickshaw,3,Retail,Any,Female,True,Sedan,2.95,Very Uncomfortable,False,9704131063.0,Discount,By Time,552.0,3,4,10552.0,2
U1552,Priyanka Nair,39,Male,Navi Mumbai,"45 A Street, Navi Mumbai","14 C Lane, Western Suburbs",597976377339,13:52,Personal Car,3,Student,36-45,Any,False,None,26.58,Very Uncomfortable,False,7515761306.0,Loyalty Points,By Time,553.0,3,3,10553.0,2
